NAME	TEAM	ML	A/H	LINE	SZN AVG	W-L Splits	A-H Splits	% OVER	L15 OVER	L5 OVER	LAST 10 GAMES	LYR OVER	FD	DK	Best	Implied
Filip Forsberg	NSH	-115	H	sog	3.5	3.98	'61%' - 52%	53% - '60%'	57%	6,5,3,4,2,3,3,2,8,6	39%	-130	'+100
Filip Gustavsson	MIN	-105	A	saves	27.5	25.89	'39%' - 29%	'35%' - 33%	34%	25,41,11,25,27,20,22,26,30,40	42%	-120	-110
Frank Vatrano	ANA	-135	A	ast	0.5	0.33	'40%' - 18%	'17%' - 34%	26%	0,0,1,0,0,2,0,2,0,1	21%	'+160	-210
Frank Vatrano	ANA	-135	A	pts	0.5	0.78	'80%' - 42%	'48%' - 62%	55%	0,0,1,2,1,3,0,2,1,1	37%	-140	'+110
Frank Vatrano	ANA	-135	A	sog	2.5	3.1	'65%' - 61%	'52%' - 72%	62%	1,3,3,5,1,3,0,4,4,2	57%	-166	'+130
Gabriel Vilardi	WPG	'114	A	ast	0.5	0.38	35% - '9%'	'25%' - 29%	27%	0,1,0,1,2,1,0,0,0,0	25%	'+185	-245
Gabriel Vilardi	WPG	'114	A	pts	0.5	0.81	58% - '18%'	'38%' - 52%	46%	0,2,0,3,2,3,0,0,0,0	52%	-120	-110
Gabriel Vilardi	WPG	'114	A	sog	2.5	2.51	54% - '55%'	'62%' - 48%	54%	0,4,3,4,4,4,2,0,1,0	38%	'+124	-160
Gustav Forsling	FLA	-340	H	sog	1.5	2.14	'61%' - 75%	69% - '62%'	66%	4,1,0,3,2,0,1,4,1,2	67%	-180	'+140
Gustav Nyquist	NSH	-115	H	ast	0.5	0.55	'48%' - 44%	40% - '53%'	47%	2,0,1,0,0,1,1,0,2,1	32%	'+140	-180
Gustav Nyquist	NSH	-115	H	pts	0.5	0.82	'76%' - 48%	57% - '70%'	63%	3,1,2,0,1,1,1,0,2,1	46%	-130	'+100
