NAME	OVER	POS	R/L	Batting #	B. AVG	TEAM	A/H	OPP	OPP RANK	OPP RANK LYR	PROP	LINE	LAST (old ➡️ new)	AVG	% OVER	L10 % OVER	CAREER % OVER	% OVER VS TEAM	VS TEAM	PITCHER	THROWS	VS PITCHER	UNDER
Jd Davis	+0	3B	R	5	.222	OAK	@	SEA	-	-	x+_rbis	0		0.0	0%	0%	0%	0%	.250 3-12, 0 HR, 0 RBI, 0 BB, 4 SO	Woo	R	.000 0-3, 0 HR, 0 RBI, 0 BB, 1 SO	'+950
Jj Bleday	+0	CF	L	3	.246	OAK	@	SEA	-	-	x+_rbis	0		0.0	0%	0%	0%	0%	.200 3-15, 1 HR, 1 RBI, 2 BB, 1 SO	Woo	R		'+700
Jorge Polanco	+0	2B	S	3	.182	SEA	v	OAK	-	-	x+_rbis	0		0.0	0%	0%	0%	0%	.000 0-7, 0 HR, 0 RBI, 1 BB, 2 SO	Blackburn	R	.000 0-2, 0 HR, 0 RBI, 0 BB, 1 SO	'+600
Josh Rojas	+0	3B	L	1	.348	SEA	v	OAK	-	-	x+_rbis	0		0.0	0%	0%	0%	0%	.167 3-18, 0 HR, 0 RBI, 1 BB, 3 SO	Blackburn	R	.000 0-2, 0 HR, 0 RBI, 0 BB, 0 SO	'+850
Julio Rodriguez	+0	CF	R	2	.262	SEA	v	OAK	-	-	x+_rbis	0		0.0	0%	0%	0%	0%	.333 14-42, 2 HR, 6 RBI, 3 BB, 9 SO	Blackburn	R	.300 3-10, 0 HR, 1 RBI, 1 BB, 0 SO	'+550
Luke Raley	+0	RF	L	8	.243	SEA	v	OAK	-	-	x+_rbis	0		0.0	0%	0%	0%	0%	.267 4-15, 1 HR, 1 RBI, 2 BB, 5 SO	Blackburn	R	.333 1-3, 0 HR, 0 RBI, 0 BB, 1 SO	'+900
Mitch Garver	+0	DH	R	6	.176	SEA	v	OAK	-	-	x+_rbis	0		0.0	0%	0%	0%	0%	.333 6-18, 0 HR, 2 RBI, 4 BB, 5 SO	Blackburn	R	.000 0-1, 0 HR, 0 RBI, 1 BB, 1 SO	'+800
Mitch Haniger	+0	RF	R	4	.213	SEA	v	OAK	-	-	x+_rbis	0		0.0	0%	0%	0%	0%	.272 69-254, 18 HR, 42 RBI, 17 BB, 59 SO	Blackburn	R	.375 3-8, 2 HR, 3 RBI, 0 BB, 1 SO	'+550
Seth Brown	+0	LF	L	7	.186	OAK	@	SEA	-	-	x+_rbis	0		0.0	0%	0%	0%	0%	.219 7-32, 2 HR, 4 RBI, 2 BB, 5 SO	Woo	R	.000 0-4, 0 HR, 0 RBI, 0 BB, 1 SO	'+600
Shea Langeliers	+0	C	R	6	.209	OAK	@	SEA	-	-	x+_rbis	0		0.0	0%	0%	0%	0%	.114 4-35, 1 HR, 3 RBI, 2 BB, 13 SO	Woo	R	.000 0-4, 0 HR, 0 RBI, 0 BB, 2 SO	'+650
