NAME	OVER	POS	R/L	Batting #	B. AVG	TEAM	A/H	OPP	OPP RANK	OPP RANK LYR	PROP	LINE	LAST (old ➡️ new)	AVG	% OVER	L10 % OVER	CAREER % OVER	% OVER VS TEAM	VS TEAM	PITCHER	THROWS	VS PITCHER	UNDER
Paul Dejong	+0	SS	R	7	.275	CHW	@	PHI	-	-	x+_total_bases	0		0.0	0%	0%	0%	0%	.300 3-10, 1 HR, 4 RBI, 0 BB, 5 SO	Turnbull	R	.000 0-1, 0 HR, 0 RBI, 1 BB, 0 SO	'+550
Trea Turner	+0	SS	R	2	.329	PHI	v	CHW	-	-	x+_total_bases	0		0.0	0%	0%	0%	0%	.231 3-13, 1 HR, 2 RBI, 1 BB, 5 SO	Crochet	L		'+265
Nicky Lopez	+0	2B	L	8	.167	CHW	@	PHI	-	-	x+_total_bases	0		0.0	0%	0%	0%	0%	.500 3-6, 0 HR, 1 RBI, 0 BB, 0 SO	Turnbull	R	.444 4-9, 0 HR, 0 RBI, 0 BB, 2 SO	'+1200
Bubba Thompson	+0	CF	R	-	.182	CIN	v	LAA	-	-	x+_total_bases	0		0.0	0%	0%	0%	0%	.000 0-4, 0 HR, 0 RBI, 0 BB, 2 SO	Anderson	L	.000 0-3, 0 HR, 0 RBI, 0 BB, 2 SO	'+600
Christian Encarnacion Strand	+0	1B	R	-	.192	CIN	v	LAA	-	-	x+_total_bases	0		0.0	0%	0%	0%	0%	.091 1-11, 0 HR, 0 RBI, 1 BB, 3 SO	Anderson	L	.000 0-2, 0 HR, 0 RBI, 1 BB, 1 SO	'+280
Elly De La Cruz	+0	SS	S	6	.277	CIN	v	LAA	-	-	x+_total_bases	0		0.0	0%	0%	0%	0%	.231 3-13, 1 HR, 6 RBI, 1 BB, 4 SO	Anderson	L	.500 1-2, 1 HR, 3 RBI, 0 BB, 1 SO	'+390
Jeimer Candelario	+0	3B	S	-	.190	CIN	v	LAA	-	-	x+_total_bases	0		0.0	0%	0%	0%	0%	.333 4-12, 0 HR, 2 RBI, 0 BB, 2 SO	Anderson	L	.000 0-4, 0 HR, 0 RBI, 0 BB, 2 SO	'+320
Luke Maile	+0	C	R	-	.130	CIN	v	LAA	-	-	x+_total_bases	0		0.0	0%	0%	0%	0%	.000 0-3, 0 HR, 0 RBI, 1 BB, 1 SO	Anderson	L	.333 1-3, 0 HR, 1 RBI, 0 BB, 1 SO	'+425
Santiago Espinal	+0	2B	R	8	.133	CIN	v	LAA	-	-	x+_total_bases	0		0.0	0%	0%	0%	0%	.176 3-17, 1 HR, 3 RBI, 0 BB, 4 SO	Anderson	L	.200 1-5, 0 HR, 0 RBI, 0 BB, 1 SO	'+650
Bryan Reynolds	+0	LF	S	2	.260	PIT	v	BOS	-	-	x+_total_bases	0		0.0	0%	0%	0%	0%	.583 7-12, 3 HR, 5 RBI, 1 BB, 2 SO	Bello	R		'+380
Enmanuel Valdez	+0	2B	L	8	.154	BOS	@	PIT	-	-	x+_total_bases	0		0.0	0%	0%	0%	0%		Priester	R		'+450
Jack Suwinski	+0	LF	L	4	.172	PIT	v	BOS	-	-	x+_total_bases	0		0.0	0%	0%	0%	0%	.200 1-5, 0 HR, 1 RBI, 3 BB, 0 SO	Bello	R		'+400
Masataka Yoshida	+0	LF	L	6	.215	BOS	@	PIT	-	-	x+_total_bases	0		0.0	0%	0%	0%	0%	.083 1-12, 1 HR, 3 RBI, 1 BB, 1 SO	Priester	R		'+425
Rowdy Tellez	+0	1B	L	6	.231	PIT	v	BOS	-	-	x+_total_bases	0		0.0	0%	0%	0%	0%	.200 2-10, 2 HR, 3 RBI, 2 BB, 3 SO	Bello	R	.000 0-1, 0 HR, 0 RBI, 1 BB, 1 SO	'+550
Wilyer Abreu	+0	RF	L	2	.184	BOS	@	PIT	-	-	x+_total_bases	0		0.0	0%	0%	0%	0%		Priester	R		'+450
Triston Casas	+0	1B	L	4	.243	BOS	@	PIT	-	-	x+_total_bases	0		0.0	0%	0%	0%	0%	.154 2-13, 1 HR, 2 RBI, 0 BB, 3 SO	Priester	R		'+425
Alex Bregman	+0	3B	R	3	.250	HOU	@	WSH	-	-	x+_total_bases	0		0.0	0%	0%	0%	0%	.182 2-11, 0 HR, 0 RBI, 2 BB, 2 SO	Gore	L	.000 0-2, 0 HR, 0 RBI, 1 BB, 0 SO	'+380
Chas Mccormick	+0	LF	R	6	.216	HOU	@	WSH	-	-	x+_total_bases	0		0.0	0%	0%	0%	0%	.333 3-9, 1 HR, 1 RBI, 0 BB, 4 SO	Gore	L	.333 1-3, 0 HR, 0 RBI, 0 BB, 1 SO	'+425
