NAME	OVER	POS	R/L	Batting #	B. AVG	TEAM	A/H	OPP	OPP RANK	OPP RANK LYR	PROP	LINE	LAST (old ➡️ new)	AVG	% OVER	L10 % OVER	CAREER % OVER	% OVER VS TEAM	VS TEAM	PITCHER	THROWS	VS PITCHER	UNDER
Masataka Yoshida	+0	LF	L	3	.265	BOS	@	COL	-	-	total_bases_milestones	0		0.0	0%	0%	0%	0%	.200 1-5, 0 HR, 0 RBI, 0 BB, 2 SO	Gomber	L		'+425
Michael Toglia	+0	1B	S	8	.197	COL	v	BOS	-	-	total_bases_milestones	0		0.0	0%	0%	0%	0%		Houck	R		'+400
Rafael Devers	+0	3B	L	4	.287	BOS	@	COL	-	-	total_bases_milestones	0		0.0	0%	0%	0%	0%	.250 2-8, 2 HR, 4 RBI, 1 BB, 1 SO	Gomber	L		'+200
Romy Gonzalez	+0	SS	R	-	.253	BOS	@	COL	-	-	total_bases_milestones	0		0.0	0%	0%	0%	0%	.167 1-6, 0 HR, 0 RBI, 0 BB, 2 SO	Gomber	L		'+225
Ryan Mcmahon	+0	3B	L	3	.270	COL	v	BOS	-	-	total_bases_milestones	0		0.0	0%	0%	0%	0%	.444 4-9, 0 HR, 1 RBI, 5 BB, 1 SO	Houck	R		'+400
Sam Hilliard	+0	CF	L	9	.250	COL	v	BOS	-	-	total_bases_milestones	0		0.0	0%	0%	0%	0%	.250 1-4, 1 HR, 2 RBI, 1 BB, 2 SO	Houck	R		'+500
Tyler Oneill	+0	LF	R	5	.259	BOS	@	COL	-	-	total_bases_milestones	0		0.0	0%	0%	0%	0%	.250 5-20, 2 HR, 3 RBI, 2 BB, 7 SO	Gomber	L	.000 0-6, 0 HR, 0 RBI, 2 BB, 3 SO	'+170
Abraham Toro	+0	3B	S	6	.256	OAK	v	HOU	-	-	total_bases_milestones	0		0.0	0%	0%	0%	0%	.245 24-98, 4 HR, 20 RBI, 7 BB, 14 SO	Arrighetti	R	.200 1-5, 0 HR, 0 RBI, 1 BB, 1 SO	'+600
Alex Bregman	+0	3B	R	2	.255	HOU	@	OAK	-	-	total_bases_milestones	0		0.0	0%	0%	0%	0%	.308 24-78, 7 HR, 18 RBI, 5 BB, 12 SO	Harris	L	.167 1-6, 0 HR, 0 RBI, 0 BB, 0 SO	'+360
Brent Rooker	+0	LF	R	4	.294	OAK	v	HOU	-	-	total_bases_milestones	0		0.0	0%	0%	0%	0%	.192 10-52, 1 HR, 5 RBI, 4 BB, 21 SO	Arrighetti	R	.400 2-5, 0 HR, 2 RBI, 1 BB, 1 SO	'+340
