NAME	OVER	POS	R/L	Batting #	B. AVG	TEAM	A/H	OPP	OPP RANK	OPP RANK LYR	PROP	LINE	LAST (old ➡️ new)	AVG	% OVER	L10 % OVER	CAREER % OVER	% OVER VS TEAM	VS TEAM	PITCHER	THROWS	VS PITCHER	UNDER
Cedric Mullins	+0	CF	L	6	.200	BAL	v	ARI	-	-	x+_hits	0		0.0	0%	0%	0%	0%	.417 5-12, 1 HR, 4 RBI, 1 BB, 2 SO	Pfaadt	R		'+425
Christian Walker	+0	1B	R	4	.279	ARI	@	BAL	-	-	x+_hits	0		0.0	0%	0%	0%	0%	.429 3-7, 2 HR, 3 RBI, 0 BB, 1 SO	Irvin	L	.667 2-3, 1 HR, 2 RBI, 0 BB, 0 SO	'+1200
Colton Cowser	+0	LF	L	8	.277	BAL	v	ARI	-	-	x+_hits	0		0.0	0%	0%	0%	0%		Pfaadt	R		'+380
Eugenio Suarez	+0	3B	R	5	.219	ARI	@	BAL	-	-	x+_hits	0		0.0	0%	0%	0%	0%	.304 7-23, 0 HR, 4 RBI, 2 BB, 9 SO	Irvin	L	.400 2-5, 2 HR, 5 RBI, 0 BB, 3 SO	'+340
Gabriel Moreno	+0	C	R	7	.253	ARI	@	BAL	-	-	x+_hits	0		0.0	0%	0%	0%	0%	.375 3-8, 1 HR, 1 RBI, 1 BB, 2 SO	Irvin	L	.500 1-2, 0 HR, 0 RBI, 0 BB, 1 SO	'+1100
Gunnar Henderson	+0	SS	L	1	.271	BAL	v	ARI	-	-	x+_hits	0		0.0	0%	0%	0%	0%	.286 4-14, 0 HR, 2 RBI, 0 BB, 3 SO	Pfaadt	R		'+1000
Jordan Westburg	+0	3B	R	7	.283	BAL	v	ARI	-	-	x+_hits	0		0.0	0%	0%	0%	0%	.333 2-6, 0 HR, 1 RBI, 0 BB, 3 SO	Pfaadt	R		'+1100
Ketel Marte	+0	2B	S	3	.305	ARI	@	BAL	-	-	x+_hits	0		0.0	0%	0%	0%	0%	.364 4-11, 0 HR, 2 RBI, 1 BB, 3 SO	Irvin	L	.333 1-3, 0 HR, 0 RBI, 0 BB, 0 SO	'+800
Lourdes Gurriel	+0	LF	R	2	.233	ARI	@	BAL	-	-	x+_hits	0		0.0	0%	0%	0%	0%	.273 3-11, 2 HR, 3 RBI, 1 BB, 3 SO	Irvin	L	.300 3-10, 1 HR, 4 RBI, 0 BB, 3 SO	'+650
Ramon Urias	+0	3B	R	9	.189	BAL	v	ARI	-	-	x+_hits	0		0.0	0%	0%	0%	0%	.455 5-11, 0 HR, 0 RBI, 2 BB, 3 SO	Pfaadt	R		'+370
Randal Grichuk	+0	RF	R	6	.265	ARI	@	BAL	-	-	x+_hits	0		0.0	0%	0%	0%	0%	.273 3-11, 1 HR, 1 RBI, 0 BB, 1 SO	Irvin	L	.250 1-4, 0 HR, 1 RBI, 0 BB, 0 SO	'+1200
Ryan Mountcastle	+0	1B	R	5	.277	BAL	v	ARI	-	-	x+_hits	0		0.0	0%	0%	0%	0%	.000 0-4, 0 HR, 0 RBI, 0 BB, 2 SO	Pfaadt	R		'+750
Ryan Ohearn	+0	1B	L	3	.291	BAL	v	ARI	-	-	x+_hits	0		0.0	0%	0%	0%	0%	.357 5-14, 0 HR, 4 RBI, 0 BB, 1 SO	Pfaadt	R		'+1100
Corbin Carroll	+0	CF	L	8	.206	ARI	@	BAL	-	-	x+_hits	0		0.0	0%	0%	0%	0%	.385 5-13, 1 HR, 1 RBI, 0 BB, 2 SO	Irvin	L	.333 1-3, 0 HR, 0 RBI, 0 BB, 0 SO	'+700
Kevin Newman	+0	SS	R	9	.188	ARI	@	BAL	-	-	x+_hits	0		0.0	0%	0%	0%	0%	.167 1-6, 0 HR, 0 RBI, 0 BB, 1 SO	Irvin	L	.333 1-3, 0 HR, 0 RBI, 0 BB, 0 SO	'+320
Austin Martin	+0	LF	R	6	.232	MIN	@	TOR	-	-	x+_hits	0		0.0	0%	0%	0%	0%		Kikuchi	L		'+350
Bo Bichette	+0	SS	R	6	.191	TOR	v	MIN	-	-	x+_hits	0		0.0	0%	0%	0%	0%	.333 9-27, 2 HR, 7 RBI, 0 BB, 7 SO	Ryan	R	.333 1-3, 0 HR, 0 RBI, 0 BB, 1 SO	'+950
Carlos Correa	+0	SS	R	2	.261	MIN	@	TOR	-	-	x+_hits	0		0.0	0%	0%	0%	0%	.316 6-19, 1 HR, 4 RBI, 4 BB, 3 SO	Kikuchi	L	.474 9-19, 0 HR, 1 RBI, 2 BB, 3 SO	'+800
