NAME	OVER	POS	R/L	Batting #	B. AVG	TEAM	A/H	OPP	OPP RANK	OPP RANK LYR	PROP	LINE	LAST (old ➡️ new)	AVG	% OVER	L10 % OVER	CAREER % OVER	% OVER VS TEAM	VS TEAM	PITCHER	THROWS	VS PITCHER	UNDER
Edmundo Sosa	+0	SS	R	7	.294	PHI	@	BOS	-	-	hits_milestones	0		0.0	0%	0%	0%	0%	.400 4-10, 0 HR, 1 RBI, 0 BB, 2 SO	Crawford	R		'+270
Enmanuel Valdez	+0	2B	L	2	.184	BOS	v	PHI	-	-	hits_milestones	0		0.0	0%	0%	0%	0%	.400 2-5, 0 HR, 1 RBI, 0 BB, 0 SO	Wheeler	R	.500 1-2, 0 HR, 0 RBI, 0 BB, 0 SO	'+1300
Garrett Stubbs	+0	C	L	8	.173	PHI	@	BOS	-	-	hits_milestones	0		0.0	0%	0%	0%	0%	.125 1-8, 0 HR, 0 RBI, 0 BB, 1 SO	Crawford	R		'+370
Jarren Duran	+0	CF	L	1	.263	BOS	v	PHI	-	-	hits_milestones	0		0.0	0%	0%	0%	0%	.091 1-11, 0 HR, 0 RBI, 0 BB, 3 SO	Wheeler	R	.333 1-3, 0 HR, 0 RBI, 0 BB, 0 SO	'+750
Johan Rojas	+0	CF	R	9	.237	PHI	@	BOS	-	-	hits_milestones	0		0.0	0%	0%	0%	0%		Crawford	R		'+330
Kyle Schwarber	+0	DH	L	1	.235	PHI	@	BOS	-	-	hits_milestones	0		0.0	0%	0%	0%	0%	.154 2-13, 1 HR, 3 RBI, 1 BB, 5 SO	Crawford	R		'+1200
Nick Castellanos	+0	RF	R	5	.215	PHI	@	BOS	-	-	hits_milestones	0		0.0	0%	0%	0%	0%	.250 3-12, 0 HR, 2 RBI, 0 BB, 2 SO	Crawford	R		'+800
Rafael Devers	+0	3B	L	4	.284	BOS	v	PHI	-	-	hits_milestones	0		0.0	0%	0%	0%	0%	.364 4-11, 0 HR, 3 RBI, 0 BB, 4 SO	Wheeler	R	.200 1-5, 0 HR, 1 RBI, 0 BB, 3 SO	'+1000
Rob Refsnyder	+0	LF	R	3	.336	BOS	v	PHI	-	-	hits_milestones	0		0.0	0%	0%	0%	0%	.400 2-5, 0 HR, 2 RBI, 0 BB, 3 SO	Wheeler	R		'+320
Tyler Oneill	+0	LF	R	5	.250	BOS	v	PHI	-	-	hits_milestones	0		0.0	0%	0%	0%	0%	.143 2-14, 0 HR, 0 RBI, 1 BB, 4 SO	Wheeler	R	.167 1-6, 0 HR, 0 RBI, 0 BB, 3 SO	'+475
Brandon Nimmo	+0	LF	L	3	.221	NYM	v	MIA	-	-	hits_milestones	0		0.0	0%	0%	0%	0%	.319 15-47, 2 HR, 10 RBI, 11 BB, 9 SO	Luzardo	L	.333 3-9, 1 HR, 3 RBI, 2 BB, 1 SO	'+1300
