EV	PN EV	EV Book	Game	Prop	O/U	FD	DK	MGM	BV	PB	PN	Kambi
-5.6	-	-115 PB	lithuania @ hungary	1h_spread	u 0.5	-	-	-	-	-115/-115	-	-112/-117	-	-
-5.6	-5.6	171 BV	haverfordwest @ penybont	spread	u 0.75	-	-	-	-230/+171	-	-210/161	-	-	-
-5.6	-	-2400 FD	ecuador @ colombia	total	u 4.5	1240/-2400	-	900/-2500	-	-	-	-	-	-
-5.6	-	-110 FD	ecuador @ colombia	home_corners	o 3.5	-110/-122	-	-120/-125	-	-	-	-	-	-
-5.6	-	-210 MGM	ecuador @ colombia	away_total	u 1.5	162/-210	-	145/-210	-	-	-	-	-	-
-5.6	-	-210 MGM	deportivo saprissa @ puntarenas	1h_total	u 1.5	162/-210	-	145/-210	-	-	-	-	-	-
-5.6	-5.9	-165 BV	caernarfon @ aberystwyth	total	u 3.5	126/-176	'+120/-170	120/-175	'+125/-165	-	127/-166	130/-180	1.6 - 1.8 - 3.3	0.6 - 1.4 - 2.0
-5.6	-	-1900 BV	caernarfon @ aberystwyth	home_total	u 2.5	-	'+800/-2500	-	'+950/-1900	-	-	-	1.6 - 1.8 - 3.3	0.6 - 1.4 - 2.0
-5.7	-7.7	-145 MGM	uruguay @ brazil	corners	u 8.5	118/-158	-	100/-145	-	-	109/-136	-	-	-
-5.7	-	-1250 PB	serbia @ montenegro	spread	o 0.5	-	-1400/+600	-	-	-1250/700	-	-1000/700	-	-
-5.7	-	180 FD	serbia @ montenegro	away_total	o 2.5	180/-235	'+165/-215	160/-225	-	165/-225	-	170/-235	-	-
-5.7	-	-130 PB	serbia @ montenegro	2h_total	u 1.5	-	-	-105/-135	-	100/-130	-	100/-137	-	-
-5.7	-	-1099 PB	serbia @ montenegro	1h_spread	o 0.5	-	-	-	-	-1099/600	-	-1000/600	-	-
-5.7	-	-750 DK	san marino @ denmark	spread	u 2.5	-	'+425/-750	-	-	-	-	475/-625	-	-
-5.7	-	-200 MGM	san marino @ denmark	corners	u 12.5	148/-205	-	130/-200	-	-	-	155/-210	-	-
-5.7	-5.7	125 MGM	peru @ argentina	1h_corners	u 3.5	-	-	-190/125	-	-	-154/123	-	-	-
-5.7	-	-1000 MGM	paraguay @ bolivia	home_total	u 1.5	560/-1000	-	550/-1000	-	-	-	-	-	-
-5.7	-	-225 MGM	paraguay @ bolivia	away_total	o 1.5	-225/172	-	-225/155	-	-	-	-	-	-
-5.7	-	-200 FD	northern ireland @ slovenia	total	u 2.5	150/-200	'+155/-200	145/-210	-	155/-240	-	150/-190	-	-
-5.7	-	162 FD	northern ireland @ slovenia	total	u 1.5	-225/162	-195/+155	-210/145	-	-180/145	-	-215/170	-	-
-5.7	-	-1199 PB	northern ireland @ slovenia	home_corners	u 7.5	620/-1450	-	-	-	600/-1199	-	-	-	-
-5.7	-	-2000 PB	northern ireland @ slovenia	corners	o 4.5	-2400/820	-	-	-	-2000/900	-	-	-	-
-5.7	-	-2500 PB	malta @ ukraine	spread	o 4.5	-	-4000/+900	-	-	-2500/1100	-	-	-	-
-5.7	-	-700 PB	malta @ ukraine	spread	o 3.5	-	-700/+400	-	-	-700/425	-	-670/480	-	-
-5.7	-	-175 MGM	malta @ ukraine	corners	u 9.5	130/-176	-	120/-175	-	130/-180	-	138/-186	-	-
-5.7	-	-2000 PB	malta @ ukraine	corners	o 4.5	-2400/820	-	-	-	-2000/900	-	-	-	-
-5.7	-	160 PB	malta @ ukraine	away_total	o 0.5	144/-186	'+150/-200	155/-225	-	160/-210	-	143/-195	-	-
-5.7	-	-600 FD	malta @ ukraine	1h_away_total	u 0.5	380/-600	-	375/-650	-	400/-625	-	-	-	-
-5.7	-	-550 MGM	lithuania @ hungary	2h_btts	u 	-	-	320/-550	-	375/-575	-	350/-590	-	-
-5.7	-	-430 FD	guyana @ puerto rico	total	o 1.5	-430/300	-	-500/290	-	-	-	-	-	-
-5.7	-	-750 MGM	england @ italy	1h_btts	u 	-	-	450/-750	-	450/-750	-	480/-670	-	-
-5.7	-	-500 MGM	ecuador @ colombia	home_total	u 1.5	340/-500	-	310/-500	-	-	-	-	-	-
-5.7	-6.5	-175 MGM	ecuador @ colombia	1h_total	o 0.5	-180/140	-	-175/125	-	-	-160/139	-	-	-
-5.7	-	-460 FD	deportivo saprissa @ puntarenas	total	o 1.5	-460/280	-550/+310	-500/310	-	-	-	-	-	-
-5.7	-5.7	-115 BV	caernarfon @ aberystwyth	1h_total	o 1.25	-	-	-	-115/-115	-	-112/-108	-	0.7 - 0.4 - 1.1	0.4 - 1.0 - 1.4
-5.8	-6.5	-225 MGM	venezuela @ chile	total	o 1.5	-230/176	-	-225/155	-	-	-202/174	-	-	-
-5.8	-	-166 FD	venezuela @ chile	home_corners	u 4.5	122/-166	-	120/-185	-	-	-	-	-	-
-5.8	-	-350 MGM	venezuela @ chile	1h_total	u 1.5	250/-360	-	230/-350	-	-	-	-	-	-
-5.8	-	-550 DK	san marino @ denmark	spread	o 6.5	-	-550/+330	-	-	-	-	-480/375	-	-
-5.8	-	-110 MGM	san marino @ denmark	spread	o 4.5	-	-115/-120	-110/-125	-	-	-	-106/-113	-	-
-5.8	-6.3	-450 MGM	peru @ argentina	total	u 3.5	320/-460	-	275/-450	-	-	312/-395	-	-	-
-5.8	-	-185 MGM	paraguay @ bolivia	home_corners	u 2.5	140/-190	-	120/-185	-	-	-	-	-	-
-5.8	-	-210 MGM	panama @ guatemala	1h_total	o 0.5	-210/160	-	-210/150	-	-	-	-	-	-
-5.8	-	-240 DK	northern ireland @ slovenia	home_total	u 1.5	182/-245	'+180/-240	170/-250	-	185/-250	-	180/-240	-	-
-5.8	-	105 DK	northern ireland @ slovenia	home_corners	o 4.5	-104/-128	'+105/-140	100/-145	-	-105/-135	-	108/-143	-	-
-5.8	-	-340 FD	northern ireland @ slovenia	corners	u 10.5	235/-340	-	230/-375	-	240/-375	-	250/-360	-	-
-5.8	-	-300 PB	northern ireland @ slovenia	1h_spread	o 0.5	-	-	-	-	-300/220	-	-305/220	-	-
-5.8	-	-800 MGM	northern ireland @ slovenia	1h_btts	u 	-	-	450/-800	-	475/-800	-	480/-835	-	-
-5.8	-	-330 DK	lithuania @ hungary	total	o 1.5	-350/225	-330/+255	-350/230	-	-360/230	-	-345/255	-	-
-5.8	-	-375 PB	england @ italy	corners	o 6.5	-410/280	-	-500/290	-	-375/240	-	-360/210	-	-
-5.8	-	-130 MGM	england @ italy	2h_corners	u 4.5	-	'+100/-135	-120/-130	-	-105/-135	-	-	-	-
-5.8	-	-225 MGM	england @ italy	1h_total	o 0.5	-225/172	-	-225/155	-	-225/165	-	-245/170	-	-
-5.8	-	-120 PB	england @ italy	1h_away_corners	u 2.5	-	-	-115/-130	-	-120/-120	-	-	-	-
-5.8	-	-360 FD	ecuador @ colombia	corners	u 10.5	250/-360	-	250/-400	-	-	-	-	-	-
-5.8	-	-260 FD	ecuador @ colombia	1h_home_total	u 0.5	198/-260	-	190/-275	-	-	-	-	-	-
-5.9	-	275 MGM	serbia @ montenegro	corners	u 6.5	-360/250	-	-450/275	-	-325/210	-	-360/245	-	-
-5.9	-	-700 FD	serbia @ montenegro	corners	u 11.5	410/-700	-	-	-	425/-800	-	-	-	-
-5.9	-	-250 FD	serbia @ montenegro	away_corners	u 6.5	180/-250	-	-	-	170/-250	-	195/-275	-	-
-5.9	-	-1150 FD	serbia @ montenegro	away_corners	o 2.5	-1150/560	-	-	-	-1199/600	-	-	-	-
-5.9	-	155 DK	northern ireland @ slovenia	away_total	u 0.5	-194/150	-210/+155	-	-	-180/140	-	-205/155	-	-
-5.9	-	-899 PB	malta @ ukraine	corners	o 5.5	-1000/510	-	-	-	-899/475	-	-	-	-
-5.9	-	-1664 PB	lithuania @ hungary	corners	u 13.5	730/-2000	-	-	-	800/-1664	-	-	-	-
-5.9	-	-300 MGM	lithuania @ hungary	2h_away_total	u 0.5	-	-	200/-300	-	220/-300	-	-	-	-
-5.9	-	-300 MGM	guyana @ puerto rico	1h_total	o 0.5	-300/220	-	-300/210	-	-	-	-	-	-
-5.9	-	-1150 FD	england @ italy	away_corners	o 2.5	-1150/540	-	-	-	-1199/600	-	-	-	-
-5.9	-	162 FD	ecuador @ colombia	away_total	o 1.5	162/-210	-	145/-210	-	-	-	-	-	-
-5.9	-	162 FD	deportivo saprissa @ puntarenas	1h_total	o 1.5	162/-210	-	145/-210	-	-	-	-	-	-
-5.9	-5.9	-163 BV	caernarfon @ aberystwyth	total	o 2.75	-	-	-	-163/+123	-	-161/127	-	1.6 - 1.8 - 3.3	0.6 - 1.4 - 2.0
-5.9	-	-500 BV	caernarfon @ aberystwyth	away_total	u 3.5	-	'+330/-550	-	'+335/-500	-	-	-	1.6 - 1.8 - 3.3	0.6 - 1.4 - 2.0
-6.0	-4.9	-189 FD	venezuela @ chile	total	u 2.5	139/-189	-	135/-190	-	-	156/-180	-	-	-
-6.0	-	-425 PB	serbia @ montenegro	spread	u -2.5	-	'+280/-425	-	-	300/-425	-	310/-400	-	-
-6.0	-	-500 MGM	serbia @ montenegro	2h_total	o 0.5	-	-	-500/310	-	-500/330	-	-530/335	-	-
-6.0	-6.3	-275 MGM	paraguay @ bolivia	total	u 3.5	205/-280	-	180/-275	-	-	207/-252	-	-	-
-6.0	-5.4	-112 FD	paraguay @ bolivia	corners	o 8.5	-112/-118	-	-120/-125	-	-	-111/-111	-	-	-
-6.0	-	-350 MGM	panama @ guatemala	1h_total	u 1.5	250/-350	-	220/-350	-	-	-	-	-	-
-6.0	-	-650 FD	northern ireland @ slovenia	corners	u 11.5	400/-650	-	-	-	400/-700	-	410/-670	-	-
-6.0	-	175 MGM	malta @ ukraine	corners	u 7.5	-220/162	-	-275/175	-	-220/150	-	-230/165	-	-
-6.0	-	-1000 PB	malta @ ukraine	corners	u 12.5	540/-1100	-	-	-	500/-1000	-	-	-	-
-6.0	-	-500 MGM	malta @ ukraine	2h_total	u 2.5	-	-	290/-500	-	330/-500	-	330/-560	-	-
-6.0	-	-450 PB	malta @ ukraine	2h_away_total	u 0.5	-	-	300/-500	-	310/-450	-	-	-	-
-6.0	-	-1664 PB	lithuania @ hungary	home_corners	u 10.5	730/-1800	-	-	-	800/-1664	-	-	-	-
-6.0	-	-1000 PB	lithuania @ hungary	corners	u 12.5	540/-1100	-	-	-	500/-1000	-	-	-	-
-6.0	-	-110 MGM	lithuania @ hungary	2h_corners	o 4.5	-	-120/-115	-110/-135	-	-110/-130	-	-	-	-
-6.0	-	-164 FD	lithuania @ hungary	1h_home_total	o 0.5	-164/128	-	-175/120	-	-165/125	-	-	-	-
-6.0	-	130 MGM	lithuania @ hungary	1h_home_corners	u 2.5	-	-	-200/130	-	-170/120	-	-	-	-
-6.0	-	-300 MGM	england @ italy	1h_total	u 1.5	225/-310	-	200/-300	-	220/-300	-	205/-305	-	-
-6.0	-	-250 MGM	el salvador @ martinique	total	o 1.5	-250/186	-	-250/175	-	-	-	-	-	-
-6.0	-	-1350 FD	el salvador @ martinique	total	o 0.5	-1350/720	-	-1400/650	-	-	-	-	-	-
-6.0	-	-350 MGM	el salvador @ martinique	1h_total	u 1.5	250/-350	-	230/-350	-	-	-	-	-	-
-6.0	-	-650 MGM	caernarfon @ aberystwyth	total	o 1.5	-700/380	-700/+380	-650/380	-	-	-	-770/440	1.6 - 1.8 - 3.3	0.6 - 1.4 - 2.0
-6.1	-	-190 FD	venezuela @ chile	1h_home_total	u 0.5	146/-190	-	140/-200	-	-	-	-	-	-
-6.1	-6.1	-145 MGM	uruguay @ brazil	total	u 2.5	110/-148	-	105/-145	-	-	118/-135	-	-	-
-6.1	-6.2	-300 MGM	uruguay @ brazil	1h_total	u 1.5	220/-300	-	195/-300	-	-	226/-266	-	-	-
-6.1	-	-285 DK	serbia @ montenegro	spread	o -0.5	-	-285/+200	-	-	-290/210	-	-265/210	-	-
-6.1	-	-250 MGM	serbia @ montenegro	2h_home_total	u 0.5	-	-	170/-250	-	185/-250	-	-	-	-
-6.1	-	-425 PB	serbia @ montenegro	2h_btts	u 	-	-	275/-450	-	300/-425	-	295/-480	-	-
-6.1	-	-250 MGM	serbia @ montenegro	2h_away_total	u 1.5	-	-	165/-250	-	185/-250	-	-	-	-
-6.1	-	-270 DK	san marino @ denmark	spread	u 3.5	-	'+190/-270	-	-	-	-	205/-250	-	-
-6.1	-	110 DK	san marino @ denmark	2h_corners	u 5.5	-	-150/+110	-150/100	-	-	-	-	-	-
-6.1	-	-240 FD	panama @ guatemala	total	o 1.5	-240/182	-	-250/175	-	-	-	-	-	-
-6.1	-	-300 PB	northern ireland @ slovenia	spread	u -0.5	-	'+210/-300	-	-	220/-300	-	230/-278	-	-
-6.1	-	-3497 PB	lithuania @ hungary	away_corners	u 5.5	980/-3500	-	-	-	1100/-3497	-	-	-	-
-6.1	-	-250 MGM	lithuania @ hungary	2h_home_total	o 0.5	-	-	-250/175	-	-250/185	-	-	-	-
-6.1	-	-600 MGM	lithuania @ hungary	1h_dnb	u 	-	-	350/-600	-	-	-	370/-715	-	-
-6.1	-	-1200 MGM	haverfordwest @ penybont	total	u 4.5	590/-1450	'+600/-1400	600/-1200	-	-	-	-	1.0 - 2.7 - 3.7	1.3 - 1.4 - 2.8
-6.1	-	-200 PB	england @ italy	corners	o 7.5	-210/152	-	-250/160	-	-200/140	-	-186/125	-	-
-6.1	-	-225 PB	england @ italy	2h_home_total	u 0.5	-	-	160/-250	-	165/-225	-	-	-	-
-6.1	-	-210 MGM	el salvador @ martinique	1h_total	o 0.5	-210/158	-	-210/145	-	-	-	-	-	-
-6.1	-7.4	-196 FD	ecuador @ colombia	corners	u 9.5	144/-196	-	145/-225	-	-	144/-186	-	-	-
-6.1	-6.1	-128 BV	caernarfon @ aberystwyth	total	o 3.0	-	-	-	-128/-102	-	-123/102	-	1.6 - 1.8 - 3.3	0.6 - 1.4 - 2.0
-6.1	-6.1	-190 BV	caernarfon @ aberystwyth	spread	u -1.75	-	-	-	'+145/-190	-	145/-188	-	-	-
-6.2	-	210 FD	venezuela @ chile	away_total	u 0.5	-280/210	-	-275/180	-	-	-	-	-	-
-6.2	-	-145 PB	serbia @ montenegro	spread	u -1.5	-	'+110/-145	105/-150	-	110/-145	-	117/-139	-	-
-6.2	-	-1748 PB	serbia @ montenegro	away_corners	u 9.5	730/-2000	-	-	-	850/-1748	-	-	-	-
-6.2	-	-275 MGM	serbia @ montenegro	2h_away_total	o 0.5	-	-	-275/190	-	-275/200	-	-	-	-
-6.2	-	-225 MGM	serbia @ montenegro	1h_total	u 1.5	172/-225	-	160/-225	-	165/-225	-	163/-230	-	-
-6.2	-	-425 PB	serbia @ montenegro	1h_away_total	u 1.5	300/-450	-	270/-450	-	300/-425	-	-	-	-
-6.2	-	100 MGM	san marino @ denmark	2h_total	u 2.5	-	-	-140/100	-	-	-	-132/-104	-	-
-6.2	-7.6	176 FD	peru @ argentina	1h_total	u 0.5	-230/176	-	-225/150	-	-	-213/181	-	-	-
-6.2	-	-410 FD	paraguay @ bolivia	1h_home_total	u 0.5	290/-410	-	275/-450	-	-	-	-	-	-
-6.2	-	-1748 PB	malta @ ukraine	corners	u 13.5	730/-2000	-	-	-	850/-1748	-	-	-	-
-6.2	-	-220 FD	malta @ ukraine	1h_home_total	o 0.5	-220/172	-	-225/160	-	-225/165	-	-	-	-
-6.2	-	-325 PB	lithuania @ hungary	home_corners	o 4.5	-330/230	-	-	-	-325/210	-	-	-	-
-6.2	-	-118 FD	england @ italy	corners	o 8.5	-118/-112	-135/+100	-135/-110	-	-120/-120	-	-106/-136	-	-
-6.2	-	-350 MGM	england @ italy	corners	u 10.5	240/-350	-	225/-350	-	240/-375	-	240/-435	-	-
-6.2	-	-500 MGM	england @ italy	2h_btts	u 	-	-	300/-500	-	330/-500	-	-	-	-
-6.3	-6.3	-130 MGM	venezuela @ chile	1h_dnb	o 	-	-	-130/-110	-	-	-126/102	-	-	-
-6.3	-	-350 MGM	serbia @ montenegro	1h_home_total	u 0.5	250/-350	-	230/-350	-	240/-350	-	-	-	-
-6.3	-	-120 DK	san marino @ denmark	spread	u 4.5	-	-115/-120	-110/-125	-	-	-	-106/-113	-	-
-6.3	-7.0	-275 MGM	peru @ argentina	total	o 1.5	-280/205	-	-275/180	-	-	-244/202	-	-	-
-6.3	-7.6	-196 FD	paraguay @ bolivia	corners	u 9.5	142/-196	-	145/-225	-	-	143/-185	-	-	-
-6.3	-	-125 MGM	northern ireland @ slovenia	2h_home_total	u 0.5	-	-	-115/-125	-	-105/-125	-	-	-	-
-6.3	-	-850 FD	lithuania @ hungary	corners	o 5.5	-850/500	-	-	-	-899/475	-	-	-	-
-6.3	-	-260 PB	lithuania @ hungary	2h_home_total	u 1.5	-	-	185/-275	-	190/-260	-	-	-	-
-6.3	-2.7	220 FD	haverfordwest @ penybont	1h_total	o 1.5	220/-300	-	190/-275	'+212/-300	-	191/-260	-	0.0 - 0.7 - 0.7	0.4 - 0.6 - 1.0
-6.3	-	-2247 PB	england @ italy	corners	u 13.5	810/-2400	-	-	-	950/-2247	-	-	-	-
-6.3	-	106 FD	england @ italy	away_corners	o 5.5	106/-140	-105/-130	105/-155	-	-110/-130	-	108/-157	-	-
-6.3	-	-176 FD	england @ italy	away_corners	o 4.5	-176/130	-	-	-	-200/140	-	-175/116	-	-
-6.3	-	-400 MGM	england @ italy	1h_corners	u 5.5	-	-	250/-400	-	270/-425	-	-	-	-
-6.3	-	100 FD	england @ italy	1h_away_total	u 0.5	-128/100	-	-	-	-125/-105	-	-134/102	-	-
-6.3	-6.5	-116 FD	ecuador @ colombia	corners	u 8.5	-116/-116	-	-120/-125	-	-	-110/-112	-	-	-
-6.3	-6.5	-163 BV	caernarfon @ aberystwyth	1h_total	u 1.5	130/-166	-	115/-165	'+123/-163	-	125/-158	118/-175	0.7 - 0.4 - 1.1	0.4 - 1.0 - 1.4
-6.4	-	-600 DK	malta @ ukraine	spread	u 0.5	-	'+360/-600	-	-	400/-625	-	360/-480	-	-
-6.4	-	-700 MGM	malta @ ukraine	2h_btts	u 	-	-	400/-700	-	425/-700	-	410/-715	-	-
-6.4	-	-625 PB	lithuania @ hungary	1h_spread	o 1.5	-	-	-	-	-625/400	-	-590/390	-	-
-6.4	-	125 DK	lithuania @ hungary	1h_corners	o 4.5	-	'+125/-170	115/-175	-	115/-160	-	-	-	-
-6.4	-	200 BV	haverfordwest @ penybont	away_total	o 1.5	-	'+180/-255	-	'+200/-270	-	-	-	1.0 - 2.7 - 3.7	1.3 - 1.4 - 2.8
-6.4	-6.4	-260 BV	haverfordwest @ penybont	1h_spread	u -0.25	-	-	-	'+190/-260	-	192/-250	-	-	-
-6.4	-	175 MGM	england @ italy	2h_corners	u 3.5	-	-	-275/175	-	-230/155	-	-	-	-
-6.4	-6.4	-140 MGM	ecuador @ colombia	spread	u -0.5	-	-	100/-140	-	-	114/-128	-	-	-
-6.4	-	-210 FD	deportivo saprissa @ puntarenas	away_total	o 1.5	-210/162	-225/+150	-	-	-	-	-	-	-
-6.5	-6.5	-210 MGM	venezuela @ chile	spread	u -0.5	-	-	145/-210	-	-	165/-188	-	-	-
-6.5	-	146 FD	uruguay @ brazil	away_total	u 0.5	-188/146	-	-190/135	-	-	-	-	-	-
-6.5	-	-220 FD	uruguay @ brazil	1h_away_total	u 0.5	172/-220	-	160/-225	-	-	-	-	-	-
-6.5	-	-125 BV	sporting sj @ municipal grecia	total	o 2.5	-128/-108	-	-	-125/-105	-	-	-	-	-
-6.5	-	-115 PB	serbia @ montenegro	1h_spread	u -0.5	-	-	-	-	-115/-115	-	-114/-114	-	-
-6.5	-	-115 PB	serbia @ montenegro	1h_spread	o -0.5	-	-	-	-	-115/-115	-	-114/-114	-	-
-6.5	-	-115 MGM	serbia @ montenegro	1h_away_corners	u 2.5	-	-	-135/-115	-	-120/-120	-	-	-	-
-6.5	-	124 FD	peru @ argentina	away_total	o 0.5	124/-160	-	115/-165	-	-	-	-	-	-
-6.5	-	-180 PB	malta @ ukraine	2h_home_total	u 1.5	-	-	130/-190	-	140/-180	-	-	-	-
-6.5	-	-180 PB	lithuania @ hungary	corners	u 9.5	134/-182	-	135/-210	-	130/-180	-	125/-175	-	-
-6.5	-7.9	-165 DK	haverfordwest @ penybont	spread	o 0.5	-	-165/+120	-	-172/+130	-	-152/123	-	-	-
-6.5	-	-115 MGM	england @ italy	1h_away_corners	o 2.5	-	-	-115/-130	-	-120/-120	-	-	-	-
-6.5	-6.3	152 FD	ecuador @ colombia	total	u 1.5	-196/152	-	-200/140	-	-	-180/156	-	-	-
-6.5	-	-2400 FD	deportivo saprissa @ puntarenas	total	u 5.5	750/-2400	'+800/-4000	-	-	-	-	-	-	-
-6.5	-	-166 FD	cayman islands @ virgin islands	1h_total	u 1.5	130/-166	-	120/-175	-	-	-	-	-	-
-6.5	-8.1	-118 BV	caernarfon @ aberystwyth	spread	u -1.25	-	-	-	-112/-118	-	-110/-108	-108/-122	-	-
-6.5	-6.5	-235 BV	caernarfon @ aberystwyth	1h_total	u 1.75	-	-	-	'+175/-235	-	173/-232	-	0.7 - 0.4 - 1.1	0.4 - 1.0 - 1.4
-6.5	-	-220 FD	ad municipal liberia @ santos de guapiles	1h_total	u 1.5	170/-220	-	160/-225	-	-	-	-	-	-
-6.6	-	-400 MGM	venezuela @ chile	corners	u 10.5	270/-400	-	250/-400	-	-	-	-	-	-
-6.6	-6.6	145 MGM	uruguay @ brazil	1h_corners	o 4.5	-	-	145/-225	-	-	142/-181	-	-	-
-6.6	-6.2	-154 FD	peru @ argentina	total	u 2.5	115/-154	-	110/-160	-	-	124/-143	-	-	-
-6.6	-6.0	102 FD	paraguay @ bolivia	total	u 2.5	-137/102	-	-135/100	-	-	-123/107	-	-	-
-6.6	-	-275 MGM	northern ireland @ slovenia	2h_corners	u 5.5	-	-	185/-275	-	190/-300	-	-	-	-
-6.6	-	-2247 PB	lithuania @ hungary	home_corners	o 2.5	-2400/780	-	-	-	-2247/950	-	-	-	-
-6.6	-	115 PB	england @ italy	total	o 2.5	110/-150	'+115/-145	110/-155	-	115/-145	-	116/-143	-	-
-6.6	-	-275 MGM	england @ italy	2h_corners	u 5.5	-	-	180/-275	-	190/-300	-	-	-	-
-6.6	-6.1	-196 FD	ecuador @ colombia	total	o 1.5	-196/152	-	-200/140	-	-	-180/156	-	-	-
-6.7	-	220 MGM	uruguay @ brazil	corners	u 6.5	-280/198	-	-350/220	-	-	-	-	-	-
-6.7	-	-105 BV	sporting sj @ municipal grecia	total	u 2.5	-128/-108	-	-	-125/-105	-	-	-	-	-
-6.7	-	-425 PB	serbia @ montenegro	away_corners	o 3.5	-430/280	-	-	-	-425/270	-	-	-	-
-6.7	-	-625 PB	serbia @ montenegro	1h_spread	u -1.5	-	-	-	-	400/-625	-	380/-590	-	-
-6.7	-	-330 FD	san marino @ denmark	corners	u 13.5	230/-330	-	210/-350	-	-	-	240/-345	-	-
-6.7	-	172 FD	paraguay @ bolivia	away_total	u 1.5	-225/172	-	-225/155	-	-	-	-	-	-
-6.7	-	160 FD	northern ireland @ slovenia	corners	u 7.5	-215/160	-	-225/155	-	-190/135	-	-210/155	-	-
-6.7	-	-150 MGM	northern ireland @ slovenia	1h_dnb	u 	-	-	105/-150	-	-	-	108/-157	-	-
-6.7	-	-1600 MGM	malta @ ukraine	2h_dnb	u 	-	-	750/-1600	-	-	-	650/-2500	-	-
-6.7	-	-270 FD	lithuania @ hungary	home_corners	u 7.5	192/-270	-	-	-	190/-300	-	188/-265	-	-
-6.7	-	-375 PB	lithuania @ hungary	1h_corners	u 5.5	-	-	250/-400	-	240/-375	-	-	-	-
-6.7	-	-750 BV	haverfordwest @ penybont	home_total	u 2.5	-	'+425/-800	-	'+450/-750	-	-	-	1.0 - 2.7 - 3.7	1.3 - 1.4 - 2.8
-6.7	-	-800 PB	england @ italy	corners	o 5.5	-950/510	-	-	-	-800/425	-	-715/380	-	-
-6.7	-	-170 PB	england @ italy	1h_corners	o 3.5	-	-	-200/130	-	-170/120	-	-165/112	-	-
-6.7	-	-400 FD	ecuador @ colombia	corners	o 6.5	-400/270	-	-450/260	-	-	-	-	-	-
-6.7	-	-197 FD	cayman islands @ virgin islands	total	o 2.5	-197/145	-	-210/140	-	-	-	-	-	-
-6.7	-6.7	-102 BV	caernarfon @ aberystwyth	total	u 3.0	-	-	-	-128/-102	-	-123/102	-	1.6 - 1.8 - 3.3	0.6 - 1.4 - 2.0
-6.7	-4.9	-112 BV	caernarfon @ aberystwyth	spread	o -1.25	-	-	-	-112/-118	-	-110/-108	-108/-122	-	-
-6.8	-7.3	110 FD	uruguay @ brazil	total	o 2.5	110/-148	-	105/-145	-	-	118/-135	-	-	-
-6.8	-	150 FD	serbia @ montenegro	away_total	u 1.5	-194/150	-195/+145	-190/135	-	-190/145	-	-195/148	-	-
-6.8	-	275 DK	san marino @ denmark	total	o 6.5	-	'+275/-370	220/-300	-	-	-	290/-385	-	-
-6.8	-7.2	-120 MGM	peru @ argentina	corners	o 8.5	-120/-110	-	-120/-125	-	-	-114/-108	-	-	-
-6.8	-7.2	-135 MGM	paraguay @ bolivia	total	o 2.5	-137/102	-	-135/100	-	-	-123/107	-	-	-
-6.8	-	-1250 PB	northern ireland @ slovenia	corners	u 12.5	580/-1300	-	-	-	650/-1250	-	-	-	-
-6.8	-	145 MGM	malta @ ukraine	1h_corners	u 3.5	-	-	-225/145	-	-190/135	-	-	-	-
-6.8	-	-325 PB	lithuania @ hungary	corners	u 10.5	230/-330	-	230/-375	-	210/-325	-	210/-295	-	-
-6.8	-	-190 PB	lithuania @ hungary	1h_corners	o 3.5	-	-	-200/135	-	-190/135	-	-	-	-
-6.8	-	198 FD	england @ italy	away_corners	o 6.5	198/-280	-	-	-	160/-240	-	180/-295	-	-
-6.9	-9.2	-110 FD	venezuela @ chile	corners	o 8.5	-110/-122	-	-120/-120	-	-	-101/-122	-	-	-
-6.9	-	205 FD	uruguay @ brazil	corners	o 9.5	205/-290	-	175/-275	-	-	-	-	-	-
-6.9	-	425 PB	serbia @ montenegro	home_corners	o 4.5	340/-550	-	-	-	425/-800	-	-	-	-
-6.9	-	225 PB	serbia @ montenegro	2h_corners	o 5.5	-	-	190/-300	-	225/-350	-	-	-	-
-6.9	-	-250 DK	san marino @ denmark	spread	o 5.5	-	-250/+175	-	-	-	-	-230/185	-	-
-6.9	-	-450 MGM	northern ireland @ slovenia	1h_corners	u 5.5	-	-	260/-450	-	290/-450	-	-	-	-
-6.9	-	-899 PB	england @ italy	spread	u -2.5	-	'+475/-900	-	-	500/-899	-	480/-770	-	-
-6.9	-	-650 FD	england @ italy	corners	u 11.5	400/-650	-	-	-	375/-650	-	380/-770	-	-
-6.9	-	-1400 FD	deportivo saprissa @ puntarenas	away_total	o 0.5	-1400/680	-1800/+600	-	-	-	-	-	-	-
-6.9	-	130 FD	cayman islands @ virgin islands	1h_total	o 1.5	130/-166	-	120/-175	-	-	-	-	-	-
-6.9	-6.9	128 BV	caernarfon @ aberystwyth	1h_spread	o -0.75	-	-	-	'+128/-170	-	128/-161	-	-	-
-7.0	-	-160 FD	peru @ argentina	away_total	u 0.5	124/-160	-	115/-165	-	-	-	-	-	-
-7.0	-	-165 PB	malta @ ukraine	1h_spread	u 0.5	-	-	-	-	125/-165	-	120/-167	-	-
-7.0	-	-1000 FD	lithuania @ hungary	home_corners	u 9.5	510/-1000	-	-	-	500/-1000	-	-	-	-
-7.0	-	-280 PB	lithuania @ hungary	2h_corners	u 5.5	-	-	190/-300	-	185/-280	-	-	-	-
-7.0	-	105 MGM	ecuador @ colombia	away_corners	u 4.5	-138/104	-	-155/105	-	-	-	-	-	-
